seed,entropy,budget_mode,forced_mode,H,A,S,num_sequences,feasible_count,feasible_fraction,oracle_feasible,oracle_catastrophic,oracle_degraded,best_feasible_mean,best_violation,regime,budgets_json
16,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
17,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
18,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,525.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
19,high,loose,none,5,4,24,1024,5,0.0048828125,True,0.0,0.0,482.0833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
20,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,524.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
21,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,525.0000000000001,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
22,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
23,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,482.0833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
24,high,loose,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,481.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
25,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,521.25,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
26,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
27,high,loose,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,440.83333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
28,high,loose,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,520.4166666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
29,high,loose,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,482.4999999999999,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
30,high,loose,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,398.33333333333326,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
31,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
32,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,482.91666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
33,high,loose,none,5,4,24,1024,11,0.0107421875,True,0.0,0.0,398.3333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
34,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,520.8333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
35,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
36,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,516.6666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
37,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,478.3333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
38,high,loose,none,5,4,24,1024,8,0.0078125,True,0.0,0.0,481.66666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
39,high,loose,none,5,4,24,1024,8,0.0078125,True,0.0,0.0,483.33333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
40,high,loose,none,5,4,24,1024,32,0.03125,True,0.0,0.0,341.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
41,high,loose,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,440.8333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
42,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,482.50000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
43,high,loose,none,5,4,24,1024,19,0.0185546875,True,0.0,0.0,397.0833333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
44,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,524.1666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
45,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,482.91666666666686,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
46,high,loose,none,5,4,24,1024,12,0.01171875,True,0.0,0.0,350.83333333333337,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
47,high,loose,none,5,4,24,1024,17,0.0166015625,True,0.0,0.0,435.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
48,high,loose,none,5,4,24,1024,5,0.0048828125,True,0.0,0.0,440.41666666666663,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
49,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,482.0833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
50,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,524.5833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
51,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
52,high,loose,none,5,4,24,1024,11,0.0107421875,True,0.0,0.0,436.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
53,high,loose,none,5,4,24,1024,31,0.0302734375,True,0.0,0.0,392.91666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
54,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
55,high,loose,none,5,4,24,1024,2,0.001953125,True,0.0,0.0,478.3333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
56,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
57,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
58,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,515.8333333333335,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
59,high,loose,none,5,4,24,1024,20,0.01953125,True,0.0,0.0,355.4166666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
60,high,loose,none,5,4,24,1024,15,0.0146484375,True,0.0,0.0,392.5,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
61,high,loose,none,5,4,24,1024,5,0.0048828125,True,0.0,0.0,482.50000000000017,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
62,high,loose,none,5,4,24,1024,20,0.01953125,True,0.0,0.0,351.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
63,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
64,high,loose,none,5,4,24,1024,17,0.0166015625,True,0.0,0.0,439.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
65,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,524.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
66,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
67,high,loose,none,5,4,24,1024,4,0.00390625,True,0.0,0.0,520.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
68,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,482.50000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
69,high,loose,none,5,4,24,1024,3,0.0029296875,True,0.0,0.0,524.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
70,high,loose,none,5,4,24,1024,36,0.03515625,True,0.0,0.0,394.16666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
71,high,loose,none,5,4,24,1024,7,0.0068359375,True,0.0,0.0,472.91666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
72,high,loose,none,5,4,24,1024,15,0.0146484375,True,0.0,0.0,430.8333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
73,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
74,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
75,high,loose,none,5,4,24,1024,1,0.0009765625,True,0.0,0.0,482.9166666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
76,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
77,high,loose,none,5,4,24,1024,0,0.0,True,0.0,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
78,high,loose,none,5,4,24,1024,5,0.0048828125,True,0.0,0.0,439.99999999999994,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
79,high,loose,none,5,4,24,1024,12,0.01171875,True,0.0,0.0,396.66666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
0,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,523.3333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
1,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
2,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
3,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
4,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
5,high,loose,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,515.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
6,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
7,high,loose,forced,5,4,24,1024,4,0.00390625,True,0.16666666666666666,0.0,519.1666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
8,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
9,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
10,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,519.5833333333335,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
11,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
12,high,loose,forced,5,4,24,1024,5,0.0048828125,True,0.16666666666666666,0.0,480.8333333333333,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
13,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
14,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.17499999999999966,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
15,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
16,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
17,high,loose,forced,5,4,24,1024,15,0.0146484375,True,0.16666666666666666,0.0,456.6666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
18,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
19,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,515.8333333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
20,high,loose,forced,5,4,24,1024,2,0.001953125,True,0.16666666666666666,0.0,515.4166666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
21,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
22,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
23,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
24,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
25,high,loose,forced,5,4,24,1024,6,0.005859375,True,0.16666666666666666,0.0,479.16666666666674,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
26,high,loose,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,480.0,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
27,high,loose,forced,5,4,24,1024,2,0.001953125,True,0.16666666666666666,0.0,514.1666666666666,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
28,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
29,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
30,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
31,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,519.5833333333334,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
32,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
33,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
34,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999977,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
35,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
36,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
37,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.13333333333333303,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
38,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
39,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.09166666666666662,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
40,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,523.75,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
41,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.09166666666666662,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
42,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
43,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
44,high,loose,forced,5,4,24,1024,3,0.0029296875,True,0.16666666666666666,0.0,477.5000000000001,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
45,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
46,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
47,high,loose,forced,5,4,24,1024,1,0.0009765625,True,0.16666666666666666,0.0,523.7500000000001,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
48,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
49,high,loose,forced,5,4,24,1024,2,0.001953125,True,0.16666666666666666,0.0,519.1666666666667,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
50,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
51,high,loose,forced,5,4,24,1024,6,0.005859375,True,0.16666666666666666,0.0,476.25000000000006,0.0,hard,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
52,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.04999999999999999,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
53,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.00833333333333336,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
54,high,loose,forced,5,4,24,1024,0,0.0,True,0.16666666666666666,0.0,,0.0916666666666664,informational,"{""prob_catastrophic"": 0.45, ""prob_degraded"": 0.75}"
